74,110,0.05
6,79,0.2
78,118,0.05
5,14,0.2
64,74,0.05
41,67,0.2
6,14,0.05
44,57,0.2
24,123,0.05
13,104,0.05
36,88,0.2
34,122,0.2
31,118,0.05
63,64,0.05
15,81,0.05
90,99,0.4
31,56,0.6
8,61,0.8
36,59,0.05
7,120,0.05
65,97,0.05
57,85,0.2
19,35,0.05
25,61,0.2
4,102,0.05
46,59,0.05
98,123,0.05
59,80,0.05
81,121,0.2
33,103,0.05
41,124,0.2
2,100,0.05
17,79,0.05
21,65,0.05
107,124,0.6
35,77,0.05
99,106,0.2
90,109,0.05
49,78,0.05
17,36,0.05
60,84,0.05
21,26,0.05
111,120,0.05
33,66,0.05
12,73,0.2
29,101,0.05
96,125,0.05
27,40,0.05
31,46,0.4
7,93,0.2
37,55,0.05
52,67,0.2
56,107,0.05
5,60,0.2
20,88,0.05
88,107,0.2
101,118,0.2
46,118,0.4
66,87,0.2
63,111,0.05
5,34,0.4
102,107,0.2
27,55,0.2
12,123,0.05
88,117,0.4
29,97,0.2
32,51,0.05
17,59,0.05
93,106,0.8
41,49,0.05
35,104,0.05
35,82,0.05
85,101,0.2
84,121,0.2
62,82,0.05
42,107,0.05
4,74,0.05
99,122,0.6
52,100,0.05
25,78,0.2
5,70,0.05
13,55,0.2
82,100,0.2
34,44,0.6
8,80,0.05
106,124,0.05
59,102,0.05
56,79,0.05
8,78,0.4
19,104,0.4
99,116,0.05
4,123,0.05
27,93,0.05
102,117,0.4
25,101,0.05
96,98,0.4
97,120,0.2
85,97,0.2
52,90,0.4
91,99,0.2
76,104,0.05
8,101,0.2
36,122,0.05
12,60,0.05
13,64,0.2
21,102,0.05
51,117,0.05
25,36,0.05
6,93,0.2
33,85,0.05
27,103,0.2
67,76,0.05
55,125,0.2
21,74,0.05
17,68,0.8
62,93,0.05
60,103,0.05
35,110,0.05
27,66,0.05
49,106,0.4
49,56,0.05
80,122,0.05
29,66,0.05
107,118,0.05
20,79,0.2
7,33,0.4
26,110,0.4
4,64,0.4
20,46,0.2
41,100,0.2
79,87,0.05
79,96,0.4
51,84,0.2
36,111,0.05
21,55,0.95
19,53,0.2
13,93,0.05
31,85,0.2
59,74,0.05
82,98,0.4
51,107,0.4
5,69,0.4
65,69,0.2
41,66,0.8
52,60,0.05
44,61,0.05
25,51,0.05
81,99,0.05
12,93,0.6
107,123,0.4
24,91,0.05
100,110,0.05
55,64,0.05
34,88,0.05
46,81,0.2
74,111,0.05
63,88,0.2
87,116,0.05
34,78,0.6
55,109,0.4
6,15,0.05
44,56,0.05
83,90,0.6
33,94,0.2
25,37,0.05
24,124,0.6
34,41,0.05
63,67,0.05
98,116,0.05
53,62,0.2
4,111,0.05
20,51,0.2
51,104,0.2
100,117,0.4
31,55,0.05
8,60,0.05
83,91,0.05
65,94,0.05
5,24,0.2
63,104,0.2
25,60,0.2
24,55,0.05
98,122,0.05
3,53,0.4
25,98,0.05
59,81,0.6
6,111,0.8
33,100,0.05
2,107,0.05
17,78,0.2
14,29,0.05
21,64,0.2
14,118,0.2
67,109,0.05
35,76,0.05
99,107,0.2
32,125,0.2
40,94,0.2
121,123,0.05
49,79,0.05
19,117,0.4
21,25,0.6
111,121,0.05
45,84,0.05
12,70,0.05
31,91,0.2
96,124,0.6
103,118,0.2
33,118,0.2
19,27,0.2
56,106,0.05
66,68,0.05
81,103,0.05
46,109,0.05
62,88,0.05
63,112,0.05
102,104,0.2
27,56,0.2
12,122,0.05
88,116,0.05
29,94,0.2
93,107,0.05
69,116,0.2
7,49,0.2
36,41,0.05
35,83,0.05
24,82,0.05
31,83,0.4
42,104,0.05
99,123,0.4
25,79,0.05
5,77,0.05
82,101,0.05
8,83,0.05
106,125,0.05
59,103,0.05
56,76,0.05
8,79,0.8
99,111,0.05
4,122,0.05
17,94,0.2
27,94,0.2
74,88,0.2
78,88,0.2
25,100,0.05
96,99,0.2
60,81,0.05
2,12,0.2
85,90,0.05
52,91,0.2
37,40,0.2
91,98,0.2
76,107,0.05
8,100,0.2
14,52,0.4
122,123,0.2
24,46,0.2
81,111,0.8
12,63,0.05
51,99,0.05
41,116,0.05
35,59,0.8
13,65,0.05
51,116,0.2
51,109,0.05
5,19,0.2
32,88,0.2
27,102,0.05
67,77,0.8
17,69,0.8
60,100,0.4
8,19,0.05
64,66,0.4
27,69,0.05
70,98,0.6
49,57,0.05
80,123,0.2
29,65,0.05
67,118,0.05
14,17,0.4
7,32,0.05
21,34,0.6
4,63,0.05
14,85,0.6
112,121,0.05
12,104,0.2
57,91,0.2
21,93,0.05
52,76,0.05
42,53,0.05
37,74,0.05
52,73,0.4
19,74,0.05
19,52,0.05
88,99,0.05
56,82,0.05
65,68,0.05
110,123,0.2
46,94,0.05
12,94,0.05
68,94,0.2
24,90,0.05
55,65,0.05
34,87,0.05
69,106,0.05
45,85,0.4
74,112,0.05
60,120,0.4
34,79,0.2
4,76,0.2
44,55,0.05
33,97,0.2
24,125,0.2
63,66,0.2
29,85,0.05
98,117,0.6
26,125,0.05
53,63,0.2
21,87,0.05
51,93,0.2
100,116,0.05
8,67,0.2
41,110,0.8
83,96,0.2
5,25,0.05
44,88,0.2
57,87,0.4
45,118,0.05
6,69,0.05
25,67,0.05
76,112,0.05
55,98,0.05
98,121,0.2
83,123,0.2
3,52,0.2
25,99,0.05
33,101,0.4
2,106,0.2
21,63,0.2
99,104,0.05
68,82,0.2
121,122,0.2
15,70,0.05
19,116,0.4
21,24,0.2
5,13,0.05
111,122,0.2
33,68,0.6
26,74,0.05
110,120,0.6
35,62,0.05
31,90,0.05
77,91,0.05
101,107,0.95
83,121,0.2
5,111,0.2
37,57,0.6
52,61,0.05
94,104,0.05
53,122,0.05
56,118,0.2
55,88,0.05
49,98,0.05
5,62,0.2
36,101,0.2
66,69,0.95
67,98,0.05
33,80,0.6
69,123,0.05
81,102,0.05
27,57,0.05
12,125,0.2
84,98,0.05
93,100,0.4
69,117,0.95
35,106,0.8
35,84,0.95
24,83,0.2
40,68,0.05
44,68,0.6
99,124,0.4
42,118,0.2
55,59,0.2
5,76,0.05
20,109,0.05
82,106,0.05
8,82,0.05
59,100,0.05
70,120,0.05
99,110,0.4
4,121,0.05
35,124,0.05
2,93,0.05
78,87,0.05
25,103,0.05
46,66,0.4
27,78,0.2
2,13,0.05
85,91,0.05
37,41,0.2
100,124,0.2
76,106,0.05
8,103,0.2
62,124,0.05
14,53,0.2
26,98,0.4
6,123,0.05
12,62,0.05
51,98,0.05
41,117,0.4
45,117,0.6
13,62,0.05
17,106,0.05
37,94,0.2
42,46,0.2
57,73,0.05
27,101,0.05
67,74,0.05
21,76,0.05
60,101,0.05
41,59,0.2
3,84,0.05
27,68,0.05
70,99,0.4
49,104,0.05
80,120,0.05
29,64,0.2
7,35,0.05
21,35,0.2
4,62,0.2
14,84,0.05
20,44,0.8
112,120,0.05
57,90,0.05
2,41,0.05
4,109,0.05
42,52,0.2
3,8,0.05
57,68,0.4
52,70,0.4
79,94,0.4
94,122,0.8
60,91,0.05
8,118,0.05
13,91,0.05
42,66,0.2
88,98,0.05
56,80,0.4
41,60,0.05
20,117,0.2
6,98,0.2
46,97,0.2
68,97,0.05
24,93,0.05
77,79,0.05
46,87,0.2
20,68,0.6
60,121,0.2
74,78,0.05
64,79,0.05
4,77,0.05
6,17,0.2
26,59,0.2
59,68,0.05
33,96,0.05
13,107,0.4
21,99,0.6
63,69,0.05
61,98,0.05
53,60,0.05
20,53,0.2
8,12,0.05
8,66,0.05
83,97,0.4
5,26,0.2
2,61,0.05
53,80,0.2
57,80,0.05
53,66,0.6
6,68,0.05
25,66,0.05
24,57,0.05
98,120,0.2
103,104,0.05
3,51,0.4
31,82,0.4
81,122,0.05
20,55,0.2
33,106,0.2
41,121,0.4
15,74,0.95
21,62,0.2
35,70,0.05
90,121,0.2
68,83,0.05
107,109,0.05
19,111,0.05
65,104,0.05
111,123,0.05
33,69,0.2
26,77,0.2
5,42,0.05
29,102,0.2
35,63,0.2
7,125,0.6
77,90,0.05
101,106,0.2
7,90,0.6
5,110,0.8
37,56,0.05
57,116,0.2
19,21,0.2
93,124,0.2
94,107,0.2
56,104,0.4
53,123,0.05
32,69,0.8
49,99,0.05
102,112,0.05
26,68,0.05
20,87,0.2
67,99,0.2
81,101,0.05
37,88,0.6
37,118,0.2
14,70,0.2
12,124,0.2
93,101,0.05
7,100,0.05
35,107,0.05
35,85,0.05
24,80,0.95
84,124,0.05
40,69,0.05
79,118,0.4
42,102,0.2
99,125,0.05
12,49,0.6
106,109,0.8
20,106,0.05
82,107,0.05
8,85,0.2
59,101,0.05
56,74,0.2
57,79,0.05
70,123,0.05
102,120,0.8
4,120,0.4
27,96,0.2
13,17,0.4
34,117,0.2
25,102,0.05
46,67,0.05
60,87,0.05
27,79,0.05
2,14,0.05
42,94,0.2
17,80,0.05
52,93,0.2
37,46,0.6
100,125,0.2
76,109,0.05
8,102,0.05
20,98,0.2
64,94,0.2
24,44,0.05
81,124,0.2
12,65,0.05
40,100,0.25
26,121,0.4
8,41,0.2
44,111,0.05
35,57,0.05
13,63,0.6
37,97,0.05
24,29,0.4
27,100,0.05
21,77,0.05
60,106,0.05
3,85,0.05
34,51,0.2
69,109,0.05
49,103,0.05
49,59,0.6
64,101,0.2
80,121,0.95
29,63,0.05
14,15,0.05
66,112,0.2
40,122,0.05
7,34,0.6
21,36,0.05
7,62,0.95
4,61,0.05
14,87,0.05
20,45,0.05
112,123,0.05
29,35,0.05
68,77,0.05
2,40,0.05
42,55,0.05
13,33,0.4
74,98,0.05
57,69,0.8
77,109,0.05
24,33,0.05
24,118,0.05
60,90,0.4
69,82,0.05
51,64,0.4
31,79,0.2
13,90,0.2
42,67,0.05
59,79,0.05
41,63,0.6
20,73,0.05
14,104,0.6
20,116,0.2
46,96,0.6
12,96,0.05
46,64,0.8
107,120,0.2
87,118,0.05
77,78,0.2
34,85,0.4
82,109,0.05
46,84,0.05
20,69,0.2
60,122,0.05
74,79,0.05
60,80,0.2
64,78,0.2
52,125,0.4
4,78,0.05
24,35,0.05
13,100,0.4
56,61,0.05
51,53,0.05
63,68,0.2
29,34,0.2
61,99,0.6
53,61,0.2
20,52,0.2
15,67,0.2
8,13,0.2
8,65,0.05
83,94,0.05
65,93,0.05
5,27,0.05
2,60,0.05
32,110,0.4
53,81,0.05
57,81,0.05
25,65,0.05
76,110,0.05
24,56,0.05
46,55,0.05
33,107,0.05
41,120,0.4
2,104,0.05
21,61,0.8
35,73,0.05
68,80,0.05
3,99,0.05
60,61,0.05
81,110,0.05
19,110,0.6
65,107,0.05
44,53,0.2
97,109,0.05
26,76,0.05
84,100,0.05
35,60,0.05
96,121,0.2
77,93,0.2
7,97,0.2
93,118,0.05
37,59,0.05
52,63,0.2
94,106,0.05
53,120,0.4
26,69,0.05
20,84,0.05
88,103,0.05
37,117,0.05
8,44,0.2
81,100,0.2
77,82,0.2
5,51,0.4
69,79,0.2
29,93,0.2
93,102,0.2
7,101,0.2
63,98,0.05
6,97,0.05
61,69,0.05
24,81,0.05
84,125,0.05
42,103,0.05
25,74,0.05
5,74,0.2
13,59,0.2
20,107,0.05
83,118,0.05
8,84,0.2
106,120,0.2
12,25,0.6
70,122,0.05
52,62,0.05
102,121,0.4
99,112,0.2
17,99,0.05
6,88,0.05
2,76,0.05
27,97,0.05
34,118,0.4
78,85,0.05
46,68,0.4
97,124,0.6
2,15,0.2
85,93,0.05
45,66,0.2
17,81,0.2
100,122,0.2
68,118,0.2
14,51,0.05
64,97,0.6
24,45,0.2
3,17,0.6
42,73,0.05
12,64,0.05
40,101,0.2
45,111,0.05
84,117,0.2
35,56,0.05
13,60,0.6
44,65,0.05
37,96,0.2
42,44,0.95
109,116,0.05
44,117,0.05
27,107,0.05
112,116,0.2
21,78,0.6
60,107,0.05
4,96,0.05
34,52,0.2
49,102,0.05
29,62,0.2
66,111,0.05
40,123,0.05
7,37,0.2
21,37,0.6
7,63,0.6
4,60,0.2
112,122,0.05
29,36,0.05
68,76,0.05
32,62,0.05
19,99,0.4
74,99,0.05
63,87,0.2
24,32,0.05
116,125,0.6
19,31,0.2
60,93,0.05
51,65,0.2
82,120,0.6
42,60,0.05
59,78,0.2
56,87,0.2
13,70,0.6
55,117,0.05
41,62,0.4
14,107,0.2
15,59,0.05
12,97,0.05
55,68,0.2
34,84,0.2
46,85,0.4
61,78,0.4
60,123,0.2
52,124,0.8
4,79,0.05
56,60,0.05
51,52,0.8
98,112,0.05
42,87,0.2
83,85,0.4
51,100,0.05
101,121,0.4
8,64,0.2
65,90,0.2
2,63,0.4
32,111,0.05
53,82,0.05
57,82,0.05
25,64,0.05
66,79,0.05
110,112,0.2
76,111,0.05
24,51,0.8
103,106,0.05
3,57,0.95
33,104,0.6
41,123,0.4
17,74,0.05
21,60,0.05
64,111,0.05
68,81,0.2
103,123,0.05
3,98,0.2
49,118,0.05
60,62,0.05
65,67,0.2
65,106,0.05
21,29,0.2
41,88,0.4
45,88,0.2
5,40,0.2
84,101,0.05
35,61,0.2
96,120,0.4
101,104,0.05
7,96,0.2
5,112,0.2
6,107,0.4
94,101,0.4
53,121,0.4
26,66,0.2
20,85,0.2
81,107,0.2
29,53,0.2
77,83,0.2
27,52,0.05
29,90,0.05
63,76,0.05
93,103,0.05
69,112,0.05
7,102,0.4
63,99,0.2
7,80,0.4
61,68,0.05
35,87,0.05
90,124,0.2
42,100,0.2
24,68,0.2
101,124,0.4
20,104,0.2
8,87,0.05
106,121,0.05
40,118,0.05
12,24,0.05
13,84,0.05
14,69,0.6
102,122,0.05
17,98,0.05
8,31,0.05
116,121,0.05
2,66,0.2
2,77,0.05
94,112,0.05
62,121,0.05
78,84,0.2
25,104,0.05
46,69,0.2
60,85,0.2
42,96,0.2
37,44,0.2
100,123,0.05
8,104,0.05
14,56,0.4
64,96,0.05
24,42,0.2
12,67,0.2
40,102,0.05
36,121,0.8
84,116,0.05
35,55,0.4
13,61,0.05
46,70,0.4
37,91,0.4
42,45,0.05
13,40,0.2
109,117,0.05
57,74,0.2
62,73,0.2
27,106,0.05
3,79,0.2
112,117,0.05
33,62,0.6
21,79,0.2
60,104,0.2
3,87,0.05
34,53,0.05
56,90,0.05
120,121,0.05
49,101,0.05
29,61,0.2
62,125,0.8
66,110,0.6
67,103,0.05
40,120,0.05
7,36,0.2
74,121,0.05
7,60,0.05
14,81,0.2
29,37,0.8
5,124,0.2
19,98,0.05
42,57,0.4
42,64,0.6
24,31,0.2
19,60,0.05
116,124,0.4
17,49,0.2
19,70,0.05
36,98,0.2
51,66,0.05
82,121,0.2
42,61,0.05
13,118,0.2
13,73,0.4
55,116,0.2
14,106,0.05
20,118,0.4
55,69,0.05
56,57,0.05
56,83,0.8
34,83,0.4
61,79,0.95
6,73,0.05
63,83,0.05
60,124,0.2
37,87,0.6
55,102,0.05
110,124,0.2
6,12,0.6
12,88,0.05
55,78,0.4
56,63,0.05
51,55,0.2
6,109,0.8
25,81,0.6
42,84,0.05
8,27,0.05
83,84,0.05
51,101,0.6
65,122,0.05
90,93,0.2
65,91,0.05
5,29,0.2
93,125,0.2
44,84,0.05
53,83,0.05
57,83,0.2
6,65,0.05
66,78,0.05
46,57,0.8
98,125,0.2
3,56,0.4
41,122,0.4
17,77,0.05
64,110,0.2
60,118,0.05
103,122,0.05
60,63,0.2
97,125,0.05
65,101,0.05
3,35,0.05
41,87,0.05
5,41,0.4
84,102,0.05
35,66,0.05
96,123,0.05
35,37,0.05
94,100,0.2
17,82,0.05
4,5,0.2
26,67,0.05
20,82,0.2
87,96,0.2
81,106,0.6
46,102,0.05
49,76,0.05
97,118,0.05
14,73,0.05
77,80,0.2
2,7,0.2
67,69,0.4
3,4,0.05
5,53,0.05
27,53,0.2
29,91,0.2
63,77,0.05
17,102,0.2
7,103,0.05
7,81,0.05
24,87,0.05
62,83,0.2
42,101,0.2
24,69,0.05
25,76,0.05
12,46,0.05
106,122,0.2
56,73,0.05
5,45,0.05
12,27,0.05
13,85,0.4
14,68,0.05
32,34,0.05
102,123,0.05
4,17,0.2
2,74,0.05
27,59,0.05
74,83,0.05
78,83,0.2
25,107,0.05
2,17,0.2
42,91,0.8
2,90,0.05
37,45,0.05
100,120,0.4
8,107,0.05
14,57,0.4
45,112,0.05
12,66,0.2
40,103,0.05
94,125,0.4
8,42,0.05
62,69,0.05
37,90,0.2
13,41,0.2
109,110,0.05
12,13,0.05
57,77,0.05
3,78,0.05
17,62,0.6
3,80,0.05
56,91,0.05
21,112,0.05
120,122,0.2
49,100,0.2
29,60,0.6
76,93,0.05
107,112,0.05
46,49,0.05
20,78,0.2
40,121,0.05
21,31,0.05
74,120,0.4
7,61,0.2
26,117,0.4
77,118,0.2
14,80,0.2
68,74,0.05
45,116,0.05
5,125,0.05
8,52,0.2
42,56,0.2
19,61,0.2
52,74,0.05
67,87,0.05
36,99,0.2
102,111,0.05
51,67,0.05
82,122,0.05
42,62,0.6
56,85,0.2
55,111,0.2
20,70,0.2
14,101,0.2
26,40,0.05
69,121,0.05
24,97,0.2
34,82,0.05
6,70,0.05
63,82,0.05
60,125,0.2
37,84,0.05
40,111,0.8
55,103,0.2
32,80,0.05
6,13,0.05
88,109,0.2
7,121,0.05
33,59,0.05
13,103,0.2
56,62,0.05
25,80,0.05
29,80,0.05
98,110,0.05
42,85,0.05
8,26,0.05
53,64,0.05
4,116,0.05
83,87,0.2
2,65,0.05
44,85,0.05
53,84,0.2
6,64,0.2
19,34,0.6
24,53,0.05
46,56,0.2
98,124,0.05
3,55,0.2
4,27,0.05
6,117,0.05
13,36,0.4
104,106,0.05
17,76,0.05
65,125,0.05
99,109,0.2
68,87,0.05
103,121,0.05
121,125,0.05
60,64,0.05
34,98,0.2
5,36,0.2
65,100,0.2
70,78,0.4
3,34,0.2
37,109,0.05
37,111,0.05
5,46,0.2
35,67,0.05
55,99,0.95
96,122,0.05
26,96,0.05
77,94,0.05
7,94,0.4
35,36,0.2
46,121,0.05
94,103,0.05
4,41,0.4
26,64,0.05
20,83,0.4
2,25,0.05
87,97,0.05
36,78,0.4
46,103,0.05
81,120,0.05
116,117,0.05
63,118,0.05
14,74,0.05
77,81,0.05
5,52,0.4
84,93,0.6
63,74,0.2
69,110,0.4
7,104,0.2
41,42,0.2
7,82,0.05
36,40,0.2
24,84,0.05
29,125,0.05
25,77,0.05
73,124,0.95
5,79,0.2
20,102,0.05
8,33,0.6
96,110,0.6
106,123,0.2
40,49,0.6
56,70,0.2
78,98,0.05
53,118,0.2
12,26,0.05
102,124,0.2
6,102,0.05
4,14,0.2
52,59,0.05
84,85,0.05
80,112,0.05
94,110,0.2
104,118,0.2
74,82,0.6
78,82,0.2
25,106,0.6
96,97,0.4
42,90,0.6
17,84,0.05
21,40,0.4
12,116,0.2
100,121,0.4
8,106,0.6
20,94,0.2
35,122,0.05
64,90,0.8
24,40,0.05
42,70,0.05
55,73,0.05
12,69,0.05
40,104,0.05
3,21,0.05
35,53,0.05
37,93,0.05
13,42,0.4
33,49,0.2
109,111,0.8
12,14,0.05
24,25,0.05
57,76,0.05
27,104,0.05
17,63,0.2
3,81,0.05
34,55,0.05
80,99,0.2
120,123,0.2
34,64,0.8
21,32,0.05
74,123,0.05
7,66,0.05
29,31,0.2
68,73,0.2
82,88,0.05
8,36,0.2
52,77,0.05
4,104,0.4
42,59,0.2
49,87,0.05
2,59,0.05
24,37,0.2
19,62,0.4
62,104,0.2
60,94,0.05
51,60,0.05
82,123,0.2
42,63,0.05
82,91,0.05
32,123,0.05
55,110,0.05
20,77,0.2
14,100,0.2
69,120,0.2
32,98,0.95
24,96,0.05
4,98,0.8
34,81,0.05
33,67,0.05
74,118,0.05
63,81,0.05
37,85,0.2
6,125,0.05
27,116,0.4
17,29,0.05
29,45,0.05
55,100,0.2
52,121,0.6
17,118,0.05
55,97,0.2
45,55,0.2
56,65,0.2
51,57,0.05
35,118,0.05
25,83,0.2
29,83,0.2
70,107,0.4
98,111,0.05
42,82,0.05
8,25,0.4
53,65,0.2
20,56,0.2
101,122,0.2
8,17,0.05
8,69,0.05
41,111,0.05
2,64,0.2
53,85,0.4
6,67,0.05
46,77,0.05
110,111,0.05
4,52,0.05
24,52,0.05
46,51,0.2
83,122,0.2
41,98,0.4
104,107,0.05
65,124,0.05
68,84,0.05
103,120,0.4
121,124,0.6
90,101,0.2
60,65,0.2
27,125,0.4
34,99,0.2
49,70,0.05
65,103,0.95
70,79,0.2
3,37,0.6
41,85,0.95
29,109,0.05
35,64,0.05
77,97,0.05
101,109,0.05
5,117,0.4
94,102,0.2
53,124,0.6
56,116,0.05
73,77,0.2
4,40,0.05
55,82,0.05
5,68,0.2
36,100,0.05
26,65,0.4
20,80,0.4
3,118,0.2
2,24,0.05
33,81,0.05
4,110,0.6
69,122,0.2
4,21,0.05
81,104,0.05
36,79,0.4
46,100,0.05
5,55,0.05
61,81,0.2
5,61,0.05
83,109,0.05
69,111,0.05
7,57,0.05
7,83,0.2
31,73,0.2
24,85,0.05
29,124,0.4
25,70,0.05
64,65,0.4
24,94,0.4
5,78,0.05
20,103,0.05
8,34,0.4
96,111,0.05
15,19,0.2
88,100,0.4
12,21,0.05
13,87,0.2
3,104,0.8
102,125,0.05
37,123,0.2
55,70,0.2
4,15,0.2
80,111,0.05
94,111,0.05
21,45,0.05
74,81,0.05
78,81,0.2
66,122,0.4
64,88,0.05
91,124,0.2
60,88,0.2
2,19,0.05
42,93,0.05
17,85,0.2
91,93,0.2
101,111,0.05
12,117,0.05
20,97,0.2
14,55,0.2
64,93,0.05
6,110,0.05
27,62,0.05
42,77,0.2
12,68,0.05
3,26,0.6
78,109,0.05
31,104,0.4
35,52,0.05
25,69,0.05
17,107,0.05
66,88,0.2
109,112,0.8
12,15,0.05
24,26,0.2
32,81,0.05
90,122,0.6
65,112,0.05
17,60,0.05
3,82,0.2
34,56,0.05
56,93,0.05
21,110,0.4
80,98,0.05
120,124,0.05
4,88,0.05
35,99,0.05
107,110,0.05
21,33,0.4
74,122,0.05
7,67,0.05
2,121,0.05
14,82,0.2
69,83,0.2
27,32,0.05
24,36,0.4
24,117,0.05
19,63,0.05
84,99,0.05
6,118,0.05
67,85,0.2
94,121,0.4
60,97,0.05
51,61,0.05
82,124,0.05
69,98,0.8
32,70,0.2
32,122,0.05
13,74,0.05
20,76,0.05
25,59,0.8
13,102,0.05
6,99,0.05
32,99,0.05
24,99,0.2
4,99,0.05
34,80,0.05
61,74,0.05
74,109,0.05
6,76,0.05
63,80,0.8
37,82,0.05
27,117,0.05
17,26,0.05
55,101,0.05
52,120,0.05
17,117,0.2
40,74,0.05
12,101,0.05
59,69,0.05
45,56,0.4
66,93,0.05
56,64,0.05
51,56,0.05
25,82,0.05
29,82,0.05
70,106,0.2
3,68,0.2
42,83,0.05
8,24,0.05
31,35,0.05
90,96,0.4
8,68,0.4
2,67,0.05
44,87,0.05
32,109,0.05
53,67,0.2
6,66,0.05
46,76,0.2
110,116,0.2
4,53,0.2
55,91,0.05
21,88,0.2
85,100,0.2
41,99,0.2
32,83,0.05
17,70,0.2
2,6,0.05
65,123,0.05
91,116,0.8
68,85,0.05
101,120,0.05
90,100,0.05
60,66,0.05
65,102,0.2
3,36,0.2
41,84,0.05
12,78,0.2
35,65,0.05
45,103,0.2
77,96,0.6
5,116,0.05
53,99,0.2
25,29,0.05
32,33,0.2
2,62,0.4
53,125,0.05
56,117,0.4
73,76,0.05
55,83,0.2
102,118,0.2
26,62,0.2
20,81,0.05
2,27,0.8
44,99,0.2
4,20,0.2
46,101,0.05
62,79,0.05
14,76,0.2
77,87,0.05
61,80,0.2
84,91,0.05
8,123,0.8
7,56,0.05
7,106,0.05
7,84,0.2
29,123,0.05
37,124,0.4
34,65,0.05
20,100,0.6
8,35,0.05
96,112,0.2
14,103,0.4
12,20,0.2
13,80,0.05
68,120,0.05
4,12,0.05
2,73,0.05
80,110,0.05
104,116,0.05
94,116,0.4
74,80,0.05
26,84,0.05
78,80,0.2
66,123,0.05
21,42,0.2
70,121,0.6
12,110,0.05
20,96,0.4
42,76,0.05
40,106,0.2
3,27,0.05
84,112,0.95
35,51,0.2
21,125,0.4
32,35,0.05
42,49,0.05
13,44,0.2
24,27,0.05
57,78,0.05
91,117,0.2
33,37,0.05
64,125,0.8
17,61,0.05
3,83,0.05
69,118,0.6
34,57,0.2
56,94,0.05
21,111,0.2
80,97,0.6
120,125,0.05
35,98,0.05
107,111,0.05
44,70,0.2
40,124,0.05
74,125,0.05
7,64,0.6
2,120,0.05
29,33,0.05
5,120,0.05
4,106,0.05
27,33,0.2
49,85,0.05
19,82,0.2
45,78,0.05
24,116,0.2
19,64,0.95
62,106,0.2
67,84,0.05
60,96,0.6
67,68,0.4
4,101,0.05
51,62,0.05
5,109,0.2
82,125,0.05
31,78,0.05
69,99,0.05
82,93,0.2
32,121,0.2
15,32,0.05
13,77,0.2
49,74,0.4
55,112,0.2
41,69,0.8
14,102,0.05
46,65,0.05
24,98,0.4
87,112,0.05
6,77,0.05
37,122,0.6
37,83,0.4
97,121,0.6
27,110,0.05
17,27,0.2
55,106,0.05
52,123,0.05
17,116,0.6
40,77,0.05
102,110,0.6
5,99,0.2
45,57,0.05
24,34,0.2
3,5,0.8
56,67,0.4
51,59,0.05
25,85,0.05
3,69,0.6
42,80,0.05
70,118,0.2
31,34,0.2
15,60,0.2
90,97,0.2
8,15,0.2
93,121,0.6
44,80,0.05
53,87,0.2
66,102,0.2
6,61,0.05
66,74,0.2
5,37,0.05
110,117,0.2
55,90,0.05
46,53,0.2
19,112,0.05
17,73,0.2
35,79,0.05
62,87,0.05
5,63,0.05
26,99,0.05
90,103,0.05
60,67,0.05
5,33,0.4
3,31,0.6
41,83,0.2
12,79,0.05
84,106,0.95
67,125,0.2
45,102,0.05
15,49,0.05
77,99,0.2
7,99,0.2
53,98,0.4
52,69,0.05
56,110,0.2
4,42,0.05
55,80,0.2
26,63,0.2
2,26,0.2
44,98,0.05
14,98,0.2
36,125,0.2
46,106,0.05
62,78,0.05
42,124,0.6
14,77,0.2
77,84,0.05
24,102,0.4
5,57,0.95
61,83,0.05
83,125,0.4
84,90,0.05
63,73,0.4
82,117,0.4
8,122,0.05
7,55,0.2
7,107,0.2
6,90,0.2
7,85,0.05
61,63,0.05
15,37,0.2
29,122,0.05
33,77,0.05
37,125,0.2
64,67,0.2
12,42,0.05
20,101,0.6
34,121,0.2
40,44,0.05
87,104,0.05
7,40,0.05
13,81,0.05
7,29,0.4
3,106,0.2
68,121,0.05
4,13,0.05
2,70,0.4
80,117,0.05
94,117,0.2
74,87,0.8
26,85,0.05
66,120,0.05
56,109,0.05
17,87,0.2
2,94,0.05
37,49,0.05
12,111,0.6
101,116,0.4
45,121,0.2
20,91,0.8
40,107,0.2
3,24,0.05
78,107,0.6
84,111,0.8
57,70,0.4
21,124,0.05
44,62,0.95
13,45,0.2
33,44,0.8
12,17,0.05
90,120,0.05
37,64,0.05
33,36,0.2
65,110,0.05
17,66,0.4
60,109,0.05
41,51,0.2
94,96,0.2
21,116,0.05
80,96,0.2
31,120,0.4
107,116,0.8
104,123,0.05
40,125,0.2
74,124,0.05
7,65,0.05
2,123,0.05
14,49,0.2
59,99,0.2
68,70,0.05
5,121,0.05
4,112,0.2
69,85,0.4
36,116,0.4
49,84,0.8
51,79,0.2
31,66,0.2
19,83,0.4
45,79,0.2
24,111,0.05
19,65,0.05
52,78,0.4
62,107,0.2
67,83,0.2
60,99,0.05
53,59,0.05
51,63,0.6
5,106,0.05
5,88,0.05
13,99,0.4
32,120,0.05
13,76,0.05
41,68,0.2
20,74,0.05
69,125,0.2
55,57,0.05
4,97,0.2
61,76,0.05
6,74,0.05
37,80,0.2
40,88,0.05
27,111,0.05
17,24,0.2
